"Notes"	"Cause of death"	"Cause of death Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Intentional self-harm by jumping from a high place"	"X80"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	40	9946279	0.4
	"Intentional self-harm by jumping from a high place"	"X80"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	99	9587365	1.0
	"Intentional self-harm by jumping from a high place"	"X80"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	93	9637462	1.0
	"Intentional self-harm by jumping from a high place"	"X80"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	107	9488430	1.1
	"Intentional self-harm by jumping from a high place"	"X80"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	90	9447846	1.0
	"Intentional self-harm by jumping from a high place"	"X80"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	108	9390497	1.2
	"Intentional self-harm by jumping or lying before moving object"	"X81"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	15	10157924	Unreliable
	"Intentional self-harm by jumping or lying before moving object"	"X81"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	14	10211937	Unreliable
	"Intentional self-harm by jumping or lying before moving object"	"X81"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	15	10053779	Unreliable
	"Intentional self-harm by jumping or lying before moving object"	"X81"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	12	10005715	Unreliable
	"Intentional self-harm by jumping or lying before moving object"	"X81"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	10	9946279	Unreliable
	"Intentional self-harm by jumping or lying before moving object"	"X81"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	37	9587365	0.4
	"Intentional self-harm by jumping or lying before moving object"	"X81"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	42	9637462	0.4
	"Intentional self-harm by jumping or lying before moving object"	"X81"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	61	9488430	0.6
	"Intentional self-harm by jumping or lying before moving object"	"X81"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	40	9447846	0.4
	"Intentional self-harm by jumping or lying before moving object"	"X81"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	36	9390497	0.4
	"Assault by hanging, strangulation and suffocation"	"X91"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	12	10157924	Unreliable
	"Assault by hanging, strangulation and suffocation"	"X91"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	18	10211937	Unreliable
	"Assault by hanging, strangulation and suffocation"	"X91"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	14	10053779	Unreliable
	"Assault by hanging, strangulation and suffocation"	"X91"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	14	10005715	Unreliable
	"Assault by hanging, strangulation and suffocation"	"X91"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	10	9946279	Unreliable
	"Assault by hanging, strangulation and suffocation"	"X91"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	14	9587365	Unreliable
	"Assault by other and unspecified firearm discharge"	"X95"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	42	10157924	0.4
	"Assault by other and unspecified firearm discharge"	"X95"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	29	10211937	0.3
	"Assault by other and unspecified firearm discharge"	"X95"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	48	10053779	0.5
	"Assault by other and unspecified firearm discharge"	"X95"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	33	10005715	0.3
	"Assault by other and unspecified firearm discharge"	"X95"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	53	9946279	0.5
	"Assault by other and unspecified firearm discharge"	"X95"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	335	9587365	3.5
	"Assault by other and unspecified firearm discharge"	"X95"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	268	9637462	2.8
	"Assault by other and unspecified firearm discharge"	"X95"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	299	9488430	3.2
	"Assault by other and unspecified firearm discharge"	"X95"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	282	9447846	3.0
	"Assault by other and unspecified firearm discharge"	"X95"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	498	9390497	5.3
	"Assault by smoke, fire and flames"	"X97"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	10	9390497	Unreliable
	"Assault by sharp object"	"X99"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	31	10157924	0.3
	"Assault by sharp object"	"X99"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	33	10211937	0.3
	"Assault by sharp object"	"X99"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	27	10053779	0.3
	"Assault by sharp object"	"X99"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	36	10005715	0.4
	"Assault by sharp object"	"X99"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	28	9946279	0.3
	"Assault by sharp object"	"X99"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	88	9587365	0.9
	"Assault by sharp object"	"X99"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	83	9637462	0.9
	"Assault by sharp object"	"X99"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	90	9488430	0.9
	"Assault by sharp object"	"X99"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	82	9447846	0.9
	"Assault by sharp object"	"X99"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	122	9390497	1.3
	"Assault by other specified means"	"Y08"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	11	9637462	Unreliable
	"Assault by other specified means"	"Y08"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	12	9390497	Unreliable
	"Assault by unspecified means"	"Y09"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	41	10157924	0.4
	"Assault by unspecified means"	"Y09"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	16	10211937	Unreliable
	"Assault by unspecified means"	"Y09"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	13	10053779	Unreliable
	"Assault by unspecified means"	"Y09"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	26	10005715	0.3
	"Assault by unspecified means"	"Y09"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	27	9946279	0.3
	"Assault by unspecified means"	"Y09"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	59	9587365	0.6
	"Assault by unspecified means"	"Y09"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	38	9637462	0.4
	"Assault by unspecified means"	"Y09"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	46	9488430	0.5
	"Assault by unspecified means"	"Y09"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	54	9447846	0.6
	"Assault by unspecified means"	"Y09"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	45	9390497	0.5
	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	11	10053779	Unreliable
	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	10	9946279	Unreliable
	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	11	9587365	Unreliable
	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	35	10157924	0.3
	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	37	10211937	0.4
	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	37	10053779	0.4
	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	37	10005715	0.4
	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	55	9946279	0.6
	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	99	9587365	1.0
	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	86	9637462	0.9
	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	74	9488430	0.8
	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	72	9447846	0.8
	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	117	9390497	1.2
	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	27	10157924	0.3
	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	30	10211937	0.3
	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	26	10053779	0.3
	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	27	10005715	0.3
	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	26	9946279	0.3
	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	28	9587365	0.3
	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	35	9637462	0.4
	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	20	9488430	0.2
	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	17	9447846	Unreliable
	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	30	9390497	0.3
	"Drowning and submersion, undetermined intent"	"Y21"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	11	9587365	Unreliable
	"Drowning and submersion, undetermined intent"	"Y21"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	14	9637462	Unreliable
	"Drowning and submersion, undetermined intent"	"Y21"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	15	9488430	Unreliable
	"Drowning and submersion, undetermined intent"	"Y21"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	20	9447846	0.2
	"Drowning and submersion, undetermined intent"	"Y21"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	15	9390497	Unreliable
	"Falling, jumping or pushed from a high place, undetermined intent"	"Y30"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	12	9587365	Unreliable
	"Falling, jumping or pushed from a high place, undetermined intent"	"Y30"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	14	9637462	Unreliable
	"Falling, jumping or pushed from a high place, undetermined intent"	"Y30"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	12	9488430	Unreliable
	"Falling, jumping or pushed from a high place, undetermined intent"	"Y30"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	15	9447846	Unreliable
	"Falling, jumping or pushed from a high place, undetermined intent"	"Y30"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	16	9390497	Unreliable
	"Falling, lying or running before or into moving object, undetermined intent"	"Y31"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	10	9390497	Unreliable
	"Other specified events, undetermined intent"	"Y33"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	12	9447846	Unreliable
	"Other specified events, undetermined intent"	"Y33"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	14	9390497	Unreliable
	"Unspecified event, undetermined intent"	"Y34"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	24	10157924	0.2
	"Unspecified event, undetermined intent"	"Y34"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	15	10211937	Unreliable
	"Unspecified event, undetermined intent"	"Y34"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	13	10053779	Unreliable
	"Unspecified event, undetermined intent"	"Y34"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	16	9946279	Unreliable
	"Unspecified event, undetermined intent"	"Y34"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	36	9587365	0.4
	"Unspecified event, undetermined intent"	"Y34"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	45	9637462	0.5
	"Unspecified event, undetermined intent"	"Y34"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	40	9488430	0.4
	"Unspecified event, undetermined intent"	"Y34"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	46	9447846	0.5
	"Unspecified event, undetermined intent"	"Y34"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	42	9390497	0.4
	"Legal intervention involving firearm discharge"	"Y35.0"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	11	9587365	Unreliable
	"Legal intervention involving firearm discharge"	"Y35.0"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	15	9637462	Unreliable
	"Legal intervention involving firearm discharge"	"Y35.0"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	13	9447846	Unreliable
	"Legal intervention involving firearm discharge"	"Y35.0"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	17	9390497	Unreliable
	"Surgical operation with transplant of whole organ"	"Y83.0"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	10	10005715	Unreliable
	"Surgical operation with transplant of whole organ"	"Y83.0"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	15	9488430	Unreliable
	"Surgical operation with transplant of whole organ"	"Y83.0"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	14	9447846	Unreliable
	"Surgical operation with implant of artificial internal device"	"Y83.1"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	11	10211937	Unreliable
	"Surgical operation with implant of artificial internal device"	"Y83.1"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	19	10053779	Unreliable
	"Surgical operation with implant of artificial internal device"	"Y83.1"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	15	10005715	Unreliable
	"Surgical operation with implant of artificial internal device"	"Y83.1"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	19	9946279	Unreliable
	"Surgical operation with implant of artificial internal device"	"Y83.1"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	11	9637462	Unreliable
	"Surgical operation with implant of artificial internal device"	"Y83.1"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	12	9488430	Unreliable
	"Surgical operation with implant of artificial internal device"	"Y83.1"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	12	9447846	Unreliable
	"Surgical operation with implant of artificial internal device"	"Y83.1"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	18	9390497	Unreliable
	"Surgical operation with anastomosis, bypass or graft"	"Y83.2"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	11	10211937	Unreliable
	"Surgical operation with anastomosis, bypass or graft"	"Y83.2"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	10	9488430	Unreliable
	"Surgical operation with anastomosis, bypass or graft"	"Y83.2"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	19	9447846	Unreliable
	"Surgical operation with anastomosis, bypass or graft"	"Y83.2"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	18	9390497	Unreliable
	"Surgical operation with formation of external stoma"	"Y83.3"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	10	9946279	Unreliable
	"Other reconstructive surgery"	"Y83.4"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	10	10211937	Unreliable
	"Other reconstructive surgery"	"Y83.4"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	12	9447846	Unreliable
	"Surgical procedure, unspecified"	"Y83.9"	"Female"	"F"	"2016"	"2016"	"New York"	"36"	16	10157924	Unreliable
	"Surgical procedure, unspecified"	"Y83.9"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	16	10211937	Unreliable
	"Surgical procedure, unspecified"	"Y83.9"	"Female"	"F"	"2018"	"2018"	"New York"	"36"	18	10053779	Unreliable
	"Surgical procedure, unspecified"	"Y83.9"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	29	10005715	0.3
	"Surgical procedure, unspecified"	"Y83.9"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	24	9946279	0.2
	"Surgical procedure, unspecified"	"Y83.9"	"Male"	"M"	"2016"	"2016"	"New York"	"36"	16	9587365	Unreliable
	"Surgical procedure, unspecified"	"Y83.9"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	14	9637462	Unreliable
	"Surgical procedure, unspecified"	"Y83.9"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	25	9488430	0.3
	"Surgical procedure, unspecified"	"Y83.9"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	12	9447846	Unreliable
	"Surgical procedure, unspecified"	"Y83.9"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	22	9390497	0.2
	"Urinary catheterization"	"Y84.6"	"Female"	"F"	"2019"	"2019"	"New York"	"36"	12	10005715	Unreliable
	"Urinary catheterization"	"Y84.6"	"Female"	"F"	"2020 "	"2020"	"New York"	"36"	12	9946279	Unreliable
	"Urinary catheterization"	"Y84.6"	"Male"	"M"	"2017"	"2017"	"New York"	"36"	11	9637462	Unreliable
	"Urinary catheterization"	"Y84.6"	"Male"	"M"	"2018"	"2018"	"New York"	"36"	10	9488430	Unreliable
	"Urinary catheterization"	"Y84.6"	"Male"	"M"	"2019"	"2019"	"New York"	"36"	16	9447846	Unreliable
	"Urinary catheterization"	"Y84.6"	"Male"	"M"	"2020 "	"2020"	"New York"	"36"	14	9390497	Unreliable
	"Other medical procedures"	"Y84.8"	"Female"	"F"	"2017"	"2017"	"New York"	"36"	14	10211937	Unreliable
