"Notes"	"Cause of death"	"Cause of death Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Extremely low birth weight"	"P07.0"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	11	9611513	Unreliable
	"Extreme immaturity"	"P07.2"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	75	10033393	0.7
	"Extreme immaturity"	"P07.2"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	90	10081044	0.9
	"Extreme immaturity"	"P07.2"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	88	10114934	0.9
	"Extreme immaturity"	"P07.2"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	81	10164966	0.8
	"Extreme immaturity"	"P07.2"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	58	10184278	0.6
	"Extreme immaturity"	"P07.2"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	92	9431804	1.0
	"Extreme immaturity"	"P07.2"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	88	9489217	0.9
	"Extreme immaturity"	"P07.2"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	108	9536193	1.1
	"Extreme immaturity"	"P07.2"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	111	9581261	1.2
	"Extreme immaturity"	"P07.2"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	101	9611513	1.1
	"Other preterm infants"	"P07.3"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	21	10033393	0.2
	"Other preterm infants"	"P07.3"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	17	10081044	Unreliable
	"Other preterm infants"	"P07.3"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	25	10114934	0.2
	"Other preterm infants"	"P07.3"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	20	10164966	0.2
	"Other preterm infants"	"P07.3"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	16	10184278	Unreliable
	"Other preterm infants"	"P07.3"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	27	9431804	0.3
	"Other preterm infants"	"P07.3"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	34	9489217	0.4
	"Other preterm infants"	"P07.3"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	27	9536193	0.3
	"Other preterm infants"	"P07.3"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	23	9581261	0.2
	"Other preterm infants"	"P07.3"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	16	9611513	Unreliable
	"Respiratory distress syndrome of newborn"	"P22.0"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	17	10033393	Unreliable
	"Respiratory distress syndrome of newborn"	"P22.0"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	10	10081044	Unreliable
	"Respiratory distress syndrome of newborn"	"P22.0"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	12	10114934	Unreliable
	"Respiratory distress syndrome of newborn"	"P22.0"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	15	10164966	Unreliable
	"Respiratory distress syndrome of newborn"	"P22.0"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	12	10184278	Unreliable
	"Respiratory distress syndrome of newborn"	"P22.0"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	10	9431804	Unreliable
	"Respiratory distress syndrome of newborn"	"P22.0"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	16	9489217	Unreliable
	"Respiratory distress syndrome of newborn"	"P22.0"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	15	9536193	Unreliable
	"Respiratory distress syndrome of newborn"	"P22.0"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	13	9581261	Unreliable
	"Respiratory distress syndrome of newborn"	"P22.0"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	12	9611513	Unreliable
	"Neonatal cardiac failure"	"P29.0"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	10	10081044	Unreliable
	"Neonatal cardiac failure"	"P29.0"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	14	10114934	Unreliable
	"Neonatal cardiac failure"	"P29.0"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	12	10184278	Unreliable
	"Neonatal cardiac failure"	"P29.0"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	12	9431804	Unreliable
	"Neonatal cardiac failure"	"P29.0"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	13	9489217	Unreliable
	"Neonatal cardiac failure"	"P29.0"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	16	9536193	Unreliable
	"Neonatal cardiac failure"	"P29.0"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	16	9581261	Unreliable
	"Neonatal cardiac failure"	"P29.0"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	16	9611513	Unreliable
	"Neonatal cardiac dysrhythmia"	"P29.1"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	47	10033393	0.5
	"Neonatal cardiac dysrhythmia"	"P29.1"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	41	10081044	0.4
	"Neonatal cardiac dysrhythmia"	"P29.1"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	33	10114934	0.3
	"Neonatal cardiac dysrhythmia"	"P29.1"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	23	10164966	0.2
	"Neonatal cardiac dysrhythmia"	"P29.1"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	30	10184278	0.3
	"Neonatal cardiac dysrhythmia"	"P29.1"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	57	9431804	0.6
	"Neonatal cardiac dysrhythmia"	"P29.1"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	47	9489217	0.5
	"Neonatal cardiac dysrhythmia"	"P29.1"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	50	9536193	0.5
	"Neonatal cardiac dysrhythmia"	"P29.1"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	38	9581261	0.4
	"Neonatal cardiac dysrhythmia"	"P29.1"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	30	9611513	0.3
	"Bacterial sepsis of newborn, unspecified"	"P36.9"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	14	10033393	Unreliable
	"Bacterial sepsis of newborn, unspecified"	"P36.9"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	15	10081044	Unreliable
	"Bacterial sepsis of newborn, unspecified"	"P36.9"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	11	10164966	Unreliable
	"Bacterial sepsis of newborn, unspecified"	"P36.9"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	13	10184278	Unreliable
	"Bacterial sepsis of newborn, unspecified"	"P36.9"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	12	9431804	Unreliable
	"Bacterial sepsis of newborn, unspecified"	"P36.9"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	12	9489217	Unreliable
	"Bacterial sepsis of newborn, unspecified"	"P36.9"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	11	9536193	Unreliable
	"Bacterial sepsis of newborn, unspecified"	"P36.9"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	10	9581261	Unreliable
	"Bacterial sepsis of newborn, unspecified"	"P36.9"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	14	9611513	Unreliable
	"Necrotizing enterocolitis of newborn"	"P77"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	10	10033393	Unreliable
	"Necrotizing enterocolitis of newborn"	"P77"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	10	10081044	Unreliable
	"Necrotizing enterocolitis of newborn"	"P77"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	10	10184278	Unreliable
	"Necrotizing enterocolitis of newborn"	"P77"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	11	9489217	Unreliable
	"Necrotizing enterocolitis of newborn"	"P77"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	16	9611513	Unreliable
	"Hypoxic ischemic encephalopathy of newborn"	"P91.6"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	10	9581261	Unreliable
	"Hypoplastic left heart syndrome"	"Q23.4"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	11	9536193	Unreliable
	"Hypoplastic left heart syndrome"	"Q23.4"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	10	9611513	Unreliable
	"Congenital malformation of heart, unspecified"	"Q24.9"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	29	10033393	0.3
	"Congenital malformation of heart, unspecified"	"Q24.9"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	31	10081044	0.3
	"Congenital malformation of heart, unspecified"	"Q24.9"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	26	10114934	0.3
	"Congenital malformation of heart, unspecified"	"Q24.9"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	21	10164966	0.2
	"Congenital malformation of heart, unspecified"	"Q24.9"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	41	10184278	0.4
	"Congenital malformation of heart, unspecified"	"Q24.9"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	39	9431804	0.4
	"Congenital malformation of heart, unspecified"	"Q24.9"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	26	9489217	0.3
	"Congenital malformation of heart, unspecified"	"Q24.9"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	30	9536193	0.3
	"Congenital malformation of heart, unspecified"	"Q24.9"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	23	9581261	0.2
	"Congenital malformation of heart, unspecified"	"Q24.9"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	35	9611513	0.4
	"Peripheral arteriovenous malformation"	"Q27.3"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	11	9431804	Unreliable
	"Peripheral arteriovenous malformation"	"Q27.3"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	10	9489217	Unreliable
	"Peripheral arteriovenous malformation"	"Q27.3"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	10	9536193	Unreliable
	"Polycystic kidney, unspecified"	"Q61.3"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	10	10033393	Unreliable
	"Polycystic kidney, unspecified"	"Q61.3"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	10	10114934	Unreliable
	"Polycystic kidney, unspecified"	"Q61.3"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	10	9489217	Unreliable
	"Polycystic kidney, unspecified"	"Q61.3"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	10	9536193	Unreliable
	"Polycystic kidney, unspecified"	"Q61.3"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	11	9581261	Unreliable
	"Multiple congenital malformations, not elsewhere classified"	"Q89.7"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	11	9489217	Unreliable
	"Congenital malformation, unspecified"	"Q89.9"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	12	10033393	Unreliable
	"Congenital malformation, unspecified"	"Q89.9"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	11	9611513	Unreliable
	"Down syndrome, unspecified"	"Q90.9"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	23	10033393	0.2
	"Down syndrome, unspecified"	"Q90.9"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	21	10081044	0.2
	"Down syndrome, unspecified"	"Q90.9"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	27	10114934	0.3
	"Down syndrome, unspecified"	"Q90.9"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	31	10164966	0.3
	"Down syndrome, unspecified"	"Q90.9"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	29	10184278	0.3
	"Down syndrome, unspecified"	"Q90.9"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	28	9431804	0.3
	"Down syndrome, unspecified"	"Q90.9"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	25	9489217	0.3
	"Down syndrome, unspecified"	"Q90.9"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	37	9536193	0.4
	"Down syndrome, unspecified"	"Q90.9"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	25	9581261	0.3
	"Down syndrome, unspecified"	"Q90.9"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	36	9611513	0.4
	"Edwards syndrome, unspecified"	"Q91.3"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	12	10033393	Unreliable
	"Edwards syndrome, unspecified"	"Q91.3"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	10	10081044	Unreliable
	"Edwards syndrome, unspecified"	"Q91.3"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	17	10114934	Unreliable
	"Edwards syndrome, unspecified"	"Q91.3"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	16	10164966	Unreliable
	"Edwards syndrome, unspecified"	"Q91.3"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	12	10184278	Unreliable
	"Patau syndrome, unspecified"	"Q91.7"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	10	9581261	Unreliable
	"Dyspnoea"	"R06.0"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	11	9581261	Unreliable
	"Other and unspecified abnormalities of breathing"	"R06.8"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	10	10033393	Unreliable
	"Asphyxia"	"R09.0"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	10	10081044	Unreliable
	"Asphyxia"	"R09.0"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	12	10114934	Unreliable
	"Asphyxia"	"R09.0"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	18	10164966	Unreliable
	"Asphyxia"	"R09.0"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	27	10184278	0.3
	"Asphyxia"	"R09.0"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	14	9489217	Unreliable
	"Asphyxia"	"R09.0"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	18	9536193	Unreliable
	"Asphyxia"	"R09.0"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	17	9581261	Unreliable
	"Respiratory arrest"	"R09.2"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	49	10033393	0.5
	"Respiratory arrest"	"R09.2"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	47	10081044	0.5
	"Respiratory arrest"	"R09.2"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	46	10114934	0.5
	"Respiratory arrest"	"R09.2"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	44	10164966	0.4
	"Respiratory arrest"	"R09.2"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	65	10184278	0.6
	"Respiratory arrest"	"R09.2"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	27	9431804	0.3
	"Respiratory arrest"	"R09.2"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	26	9489217	0.3
	"Respiratory arrest"	"R09.2"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	26	9536193	0.3
	"Respiratory arrest"	"R09.2"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	34	9581261	0.4
	"Respiratory arrest"	"R09.2"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	46	9611513	0.5
	"Dysphagia"	"R13"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	11	10114934	Unreliable
	"Dysphagia"	"R13"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	11	10184278	Unreliable
	"Dysphagia"	"R13"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	13	9611513	Unreliable
	"Other specified symptoms and signs involving the digestive system and abdomen"	"R19.8"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	12	10114934	Unreliable
	"Malaise and fatigue"	"R53"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	32	10033393	0.3
	"Malaise and fatigue"	"R53"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	28	10081044	0.3
	"Malaise and fatigue"	"R53"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	37	10114934	0.4
	"Malaise and fatigue"	"R53"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	22	10164966	0.2
	"Malaise and fatigue"	"R53"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	15	10184278	Unreliable
	"Malaise and fatigue"	"R53"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	16	9431804	Unreliable
	"Malaise and fatigue"	"R53"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	14	9489217	Unreliable
	"Malaise and fatigue"	"R53"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	16	9536193	Unreliable
	"Malaise and fatigue"	"R53"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	10	9581261	Unreliable
	"Senility"	"R54"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	255	10033393	2.5
	"Senility"	"R54"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	213	10081044	2.1
	"Senility"	"R54"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	187	10114934	1.8
	"Senility"	"R54"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	184	10164966	1.8
	"Senility"	"R54"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	202	10184278	2.0
	"Senility"	"R54"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	80	9431804	0.8
	"Senility"	"R54"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	96	9489217	1.0
	"Senility"	"R54"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	86	9536193	0.9
	"Senility"	"R54"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	72	9581261	0.8
	"Senility"	"R54"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	89	9611513	0.9
	"Other and unspecified convulsions"	"R56.8"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	26	10033393	0.3
	"Other and unspecified convulsions"	"R56.8"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	20	10081044	0.2
	"Other and unspecified convulsions"	"R56.8"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	21	10114934	0.2
	"Other and unspecified convulsions"	"R56.8"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	17	10164966	Unreliable
	"Other and unspecified convulsions"	"R56.8"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	26	10184278	0.3
	"Other and unspecified convulsions"	"R56.8"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	23	9431804	0.2
	"Other and unspecified convulsions"	"R56.8"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	17	9489217	Unreliable
	"Other and unspecified convulsions"	"R56.8"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	33	9536193	0.3
	"Other and unspecified convulsions"	"R56.8"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	39	9581261	0.4
	"Other and unspecified convulsions"	"R56.8"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	37	9611513	0.4
	"Cardiogenic shock"	"R57.0"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	14	10114934	Unreliable
	"Cardiogenic shock"	"R57.0"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	12	10184278	Unreliable
	"Cardiogenic shock"	"R57.0"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	14	9431804	Unreliable
	"Cardiogenic shock"	"R57.0"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	11	9489217	Unreliable
	"Cardiogenic shock"	"R57.0"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	11	9536193	Unreliable
	"Cardiogenic shock"	"R57.0"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	14	9581261	Unreliable
	"Cardiogenic shock"	"R57.0"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	22	9611513	0.2
	"Shock, unspecified"	"R57.9"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	10	10164966	Unreliable
	"Shock, unspecified"	"R57.9"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	11	10184278	Unreliable
	"Haemorrhage, not elsewhere classified"	"R58"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	10	10033393	Unreliable
	"Haemorrhage, not elsewhere classified"	"R58"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	21	10114934	0.2
	"Haemorrhage, not elsewhere classified"	"R58"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	15	10164966	Unreliable
	"Haemorrhage, not elsewhere classified"	"R58"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	24	10184278	0.2
	"Haemorrhage, not elsewhere classified"	"R58"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	11	9536193	Unreliable
	"Haemorrhage, not elsewhere classified"	"R58"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	10	9581261	Unreliable
	"Haemorrhage, not elsewhere classified"	"R58"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	13	9611513	Unreliable
	"Other lack of expected normal physiological development"	"R62.8"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	98	10033393	1.0
	"Other lack of expected normal physiological development"	"R62.8"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	99	10081044	1.0
	"Other lack of expected normal physiological development"	"R62.8"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	105	10114934	1.0
	"Other lack of expected normal physiological development"	"R62.8"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	89	10164966	0.9
	"Other lack of expected normal physiological development"	"R62.8"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	96	10184278	0.9
	"Other lack of expected normal physiological development"	"R62.8"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	41	9431804	0.4
	"Other lack of expected normal physiological development"	"R62.8"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	50	9489217	0.5
	"Other lack of expected normal physiological development"	"R62.8"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	41	9536193	0.4
	"Other lack of expected normal physiological development"	"R62.8"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	28	9581261	0.3
	"Other lack of expected normal physiological development"	"R62.8"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	37	9611513	0.4
	"Other specified general symptoms and signs"	"R68.8"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	28	10033393	0.3
	"Other specified general symptoms and signs"	"R68.8"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	34	10081044	0.3
	"Other specified general symptoms and signs"	"R68.8"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	38	10114934	0.4
	"Other specified general symptoms and signs"	"R68.8"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	40	10164966	0.4
	"Other specified general symptoms and signs"	"R68.8"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	49	10184278	0.5
	"Other specified general symptoms and signs"	"R68.8"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	31	9431804	0.3
	"Other specified general symptoms and signs"	"R68.8"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	39	9489217	0.4
	"Other specified general symptoms and signs"	"R68.8"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	20	9536193	0.2
	"Other specified general symptoms and signs"	"R68.8"	"Male"	"M"	"2014"	"2014"	"New York"	"36"	24	9581261	0.3
	"Other specified general symptoms and signs"	"R68.8"	"Male"	"M"	"2015"	"2015"	"New York"	"36"	51	9611513	0.5
	"Abnormal findings on diagnostic imaging of lung"	"R91"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	11	10114934	Unreliable
	"Abnormal findings on diagnostic imaging of lung"	"R91"	"Female"	"F"	"2014"	"2014"	"New York"	"36"	12	10164966	Unreliable
	"Abnormal findings on diagnostic imaging of lung"	"R91"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	15	10184278	Unreliable
	"Abnormal findings on diagnostic imaging of lung"	"R91"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	10	9536193	Unreliable
	"Sudden infant death syndrome - SIDS"	"R95"	"Female"	"F"	"2011"	"2011"	"New York"	"36"	21	10033393	0.2
	"Sudden infant death syndrome - SIDS"	"R95"	"Female"	"F"	"2012"	"2012"	"New York"	"36"	14	10081044	Unreliable
	"Sudden infant death syndrome - SIDS"	"R95"	"Female"	"F"	"2013"	"2013"	"New York"	"36"	17	10114934	Unreliable
	"Sudden infant death syndrome - SIDS"	"R95"	"Female"	"F"	"2015"	"2015"	"New York"	"36"	16	10184278	Unreliable
	"Sudden infant death syndrome - SIDS"	"R95"	"Male"	"M"	"2011"	"2011"	"New York"	"36"	25	9431804	0.3
	"Sudden infant death syndrome - SIDS"	"R95"	"Male"	"M"	"2012"	"2012"	"New York"	"36"	27	9489217	0.3
	"Sudden infant death syndrome - SIDS"	"R95"	"Male"	"M"	"2013"	"2013"	"New York"	"36"	17	9536193	Unreliable
